CustomerID,Age,Gender,Location,Occupation,MembershipLevel,TotalPurchases,TotalSpent,FavouriteCategory,LastPurchaseDate,PaymentMethod,Churn
326,18,Female,Penang,Arts,Bronze,4,3730.0,Electronics,3/27/2023,Credit Card,1.0
327,52,Male,Perak,Architecture,Platinum,7,4331.0,Clothing,8/2/2023,Credit Card,0.0
332,48,Female,Terengganu,Pharmacy,Bronze,3,5785.0,Books,8/23/2023,Credit Card,0.0
335,58,Female,Putrajaya,Writing,Gold,10,5902.0,Electronics,5/2/2023,Credit Card,1.0
337,32,Male,Negeri Sembilan,Journalism,Gold,3,4513.0,Books,5/8/2023,Credit Card,0.0
338,25,Male,Kedah,Research,Platinum,11,7230.0,Books,6/30/2023,Credit Card,1.0
339,19,Female,Kedah,Fitness,Silver,1,4221.0,Electronics,4/15/2023,Credit Card,0.0
340,39,Male,Negeri Sembilan,Entrepreneurship,Platinum,5,4745.0,Clothing,8/16/2023,Credit Card,0.0
342,32,Female,Perlis,Event Planning,Gold,6,5819.0,Home,5/30/2023,Credit Card,0.0
345,33,Female,Kuala Lumpur,Writing,Platinum,5,1680.0,Books,9/12/2023,TnG,0.0
346,18,Male,Malacca,Design,Gold,6,5061.0,Clothing,6/27/2023,Credit Card,0.0
348,67,Female,Negeri Sembilan,Construction,Gold,2,372.0,Electronics,3/11/2023,Cash,0.0
349,30,Male,Negeri Sembilan,Social Work,Bronze,4,3075.0,Electronics,1/5/2023,Credit Card,1.0
351,26,Female,Kedah,Journalism,Silver,4,4225.0,Home,1/19/2023,Credit Card,0.0
353,33,Male,Perak,Medicine,Gold,10,2583.0,Clothing,7/2/2023,TnG,1.0
354,59,Male,Negeri Sembilan,Finance,Gold,2,4564.0,Clothing,2/4/2023,Credit Card,0.0
358,61,Female,Pahang,Dentistry,Bronze,1,2276.0,Electronics,8/13/2023,TnG,0.0
359,29,Male,Penang,Social Work,Platinum,5,5127.0,Clothing,2/6/2023,Credit Card,0.0
361,28,Female,Terengganu,Law Enforcement,Silver,5,1540.0,Books,8/13/2023,Cash,1.0
363,67,Female,Kelantan,Research,Silver,10,8826.0,Home,7/11/2023,Credit Card,0.0
367,65,Female,Terengganu,Social Work,Silver,5,2151.0,Clothing,6/9/2023,Cash,0.0
369,21,Male,Kuala Lumpur,Pharmacy,Platinum,7,8504.0,Electronics,6/16/2023,Credit Card,0.0
370,28,Male,Selangor,Information Technology,Platinum,3,3349.0,Home,4/12/2023,Cash,0.0
372,39,Male,Kelantan,Marketing,Gold,3,2745.0,Books,1/22/2023,Cash,0.0
374,50,Female,Malacca,Customer Service,Bronze,7,8129.0,Clothing,9/8/2023,Credit Card,0.0
376,54,Male,Penang,Arts,Platinum,5,3431.0,Books,5/7/2023,Cash,0.0
380,37,Male,Penang,Human Resources,Bronze,4,3955.0,Electronics,7/25/2023,Credit Card,1.0
381,63,Female,Sarawak,Information Technology,Gold,3,8538.0,Home,5/4/2023,Credit Card,0.0
382,66,Male,Terengganu,Engineering,Silver,6,4611.0,Home,6/23/2023,Credit Card,0.0
384,48,Female,Sarawak,Arts,Silver,6,2832.0,Books,6/17/2023,TnG,0.0
385,36,Female,Perlis,Human Resources,Bronze,3,5055.0,Electronics,1/9/2023,Credit Card,1.0
388,56,Male,Malacca,Marketing,Bronze,5,8339.0,Clothing,5/31/2023,Credit Card,0.0
390,34,Female,Negeri Sembilan,Journalism,Gold,3,4423.0,Books,3/28/2023,Credit Card,0.0
392,25,Female,Pahang,Arts,Silver,4,3530.0,Electronics,2/27/2023,Credit Card,1.0
395,69,Male,Malacca,Piloting,Silver,5,3162.0,Books,1/29/2023,Cash,0.0
400,35,Male,Malacca,Healthcare,Platinum,5,228.0,Home,8/20/2023,Credit Card,0.0
401,36,Male,Kedah,Social Work,Platinum,4,392.0,Home,7/3/2023,TnG,1.0
402,59,Female,Perak,Business Analysis,Bronze,7,10652.0,Clothing,8/6/2023,Credit Card,0.0
405,35,Male,Selangor,Plumbing,Platinum,2,943.0,Clothing,4/24/2023,Cash,1.0
409,19,Male,Penang,Engineering,Silver,9,2602.0,Home,7/12/2023,Cash,0.0
413,29,Female,Pahang,Information Technology,Silver,1,3679.0,Home,7/26/2023,Credit Card,1.0
414,21,Male,Pahang,Plumbing,Silver,2,4959.0,Clothing,8/8/2023,Credit Card,0.0
417,20,Female,Malacca,Law Enforcement,Platinum,4,5387.0,Books,7/23/2023,Credit Card,0.0
418,30,Male,Putrajaya,Marketing,Platinum,3,3274.0,Clothing,7/15/2023,TnG,1.0
419,44,Male,Malacca,Pharmacy,Silver,1,2760.0,Clothing,6/21/2023,Cash,0.0
425,20,Male,Perak,Fitness,Bronze,1,1188.0,Electronics,7/13/2023,Cash,0.0
427,59,Female,Malacca,Student,Platinum,4,4050.0,Electronics,4/28/2023,Credit Card,0.0
429,31,Female,Terengganu,Human Resources,Gold,5,4374.0,Home,8/25/2023,Credit Card,0.0
431,34,Female,Kedah,Piloting,Silver,11,10526.0,Clothing,9/12/2023,Credit Card,1.0
432,67,Female,Kuala Lumpur,Medicine,Silver,3,5224.0,Clothing,4/21/2023,Credit Card,0.0
434,36,Female,Perak,Writing,Silver,5,7721.0,Books,8/14/2023,Credit Card,0.0
435,48,Female,Sabah,Finance,Platinum,10,3270.0,Clothing,8/26/2023,Credit Card,0.0
438,27,Male,Perak,Arts,Platinum,4,2454.0,Electronics,6/28/2023,Credit Card,0.0
441,31,Female,Malacca,Research,Bronze,5,3587.0,Clothing,2/8/2023,Credit Card,0.0
444,44,Male,Perlis,Fitness,Bronze,2,930.0,Books,6/4/2023,TnG,0.0
448,39,Male,Pahang,Journalism,Platinum,2,3773.0,Clothing,5/25/2023,Credit Card,0.0
452,63,Female,Sabah,Entrepreneurship,Gold,6,8026.0,Books,8/21/2023,Credit Card,0.0
455,47,Male,Negeri Sembilan,Plumbing,Platinum,1,4470.0,Home,5/20/2023,Credit Card,0.0
458,40,Female,Pahang,Design,Platinum,3,3952.0,Home,7/1/2023,Credit Card,1.0
460,19,Female,Terengganu,Student,Silver,16,18725.0,Clothing,8/29/2023,Credit Card,0.0
461,70,Female,Perlis,Plumbing,Bronze,1,2727.0,Clothing,8/21/2023,Credit Card,0.0
462,48,Female,Kedah,Plumbing,Platinum,2,4812.0,Home,8/5/2023,Credit Card,0.0
464,38,Male,Selangor,Information Technology,Bronze,5,1439.0,Clothing,5/14/2023,Cash,1.0
468,39,Male,Negeri Sembilan,Engineering,Silver,3,2305.0,Books,1/3/2023,Cash,0.0
470,45,Male,Kedah,Human Resources,Silver,2,4824.0,Books,4/11/2023,Credit Card,0.0
471,63,Female,Sarawak,Student,Bronze,6,5825.0,Books,6/18/2023,Credit Card,0.0
472,38,Male,Penang,Arts,Silver,6,6532.0,Clothing,5/31/2023,Credit Card,0.0
477,29,Female,Perak,Arts,Bronze,5,5118.0,Electronics,3/6/2023,Credit Card,1.0
480,54,Female,Kedah,Event Planning,Platinum,4,459.0,Home,9/12/2023,Credit Card,0.0
481,50,Female,Perlis,Research,Platinum,2,2471.0,Clothing,1/13/2023,TnG,0.0
482,68,Male,Perlis,Engineering,Silver,8,4076.0,Home,3/28/2023,Credit Card,0.0
485,64,Male,Negeri Sembilan,Pharmacy,Platinum,4,985.0,Books,1/12/2023,Cash,1.0
486,21,Female,Kelantan,Medicine,Bronze,7,2727.0,Clothing,8/16/2023,TnG,1.0
488,41,Female,Terengganu,Construction,Bronze,3,2212.0,Clothing,1/22/2023,Credit Card,0.0
493,42,Male,Terengganu,Business Analysis,Gold,1,612.0,Books,2/19/2023,Cash,0.0
495,30,Female,Negeri Sembilan,Information Technology,Gold,5,4542.0,Electronics,4/12/2023,Credit Card,0.0
497,64,Female,Kedah,Construction,Platinum,7,3404.0,Books,5/18/2023,TnG,0.0
498,52,Male,Terengganu,Journalism,Gold,4,1477.0,Books,1/18/2023,Cash,0.0
499,32,Female,Pahang,Pharmacy,Gold,6,4776.0,Electronics,7/28/2023,Credit Card,0.0
500,33,Female,Pahang,Pharmacy,Gold,10,4577.0,Clothing,7/21/2023,Credit Card,0.0
502,19,Male,Putrajaya,Architecture,Gold,6,5946.0,Electronics,5/7/2023,Credit Card,0.0
505,38,Male,Johor,Design,Bronze,6,6420.0,Electronics,8/1/2023,Credit Card,0.0
511,34,Male,Penang,Event Planning,Bronze,2,786.0,Clothing,3/8/2023,Credit Card,0.0
513,55,Female,Perlis,Real Estate,Silver,6,6466.0,Books,9/10/2023,Credit Card,0.0
516,35,Male,Perlis,Entrepreneurship,Silver,7,5626.0,Electronics,8/4/2023,Credit Card,1.0
517,70,Female,Penang,Writing,Platinum,5,2624.0,Home,4/21/2023,TnG,1.0
521,30,Male,Kedah,Student,Platinum,4,2442.0,Clothing,3/21/2023,TnG,0.0
525,47,Female,Penang,Human Resources,Platinum,4,1646.0,Books,4/4/2023,TnG,0.0
526,42,Female,Kelantan,Pharmacy,Bronze,5,1751.0,Books,9/4/2023,TnG,0.0
527,49,Male,Negeri Sembilan,Human Resources,Bronze,5,4474.0,Home,3/26/2023,Credit Card,0.0
533,19,Male,Selangor,Entrepreneurship,Bronze,3,4231.0,Books,8/26/2023,Credit Card,1.0
534,34,Male,Kedah,Marketing,Silver,7,4841.0,Electronics,7/30/2023,Credit Card,1.0
535,52,Female,Pahang,Student,Platinum,2,4051.0,Books,3/29/2023,Credit Card,0.0
539,68,Female,Kelantan,Customer Service,Silver,15,9065.0,Clothing,5/30/2023,Credit Card,0.0
541,65,Male,Perak,Customer Service,Platinum,1,847.0,Clothing,5/21/2023,Credit Card,0.0
542,36,Male,Putrajaya,Pharmacy,Bronze,2,1662.0,Clothing,4/4/2023,TnG,0.0
546,55,Male,Malacca,Education,Bronze,8,7543.0,Books,5/12/2023,Credit Card,0.0
548,65,Male,Kedah,Real Estate,Bronze,2,4801.0,Clothing,6/15/2023,Credit Card,0.0
551,38,Male,Selangor,Healthcare,Platinum,4,3050.0,Home,7/5/2023,Cash,0.0
554,35,Female,Kuala Lumpur,Law Enforcement,Bronze,4,3342.0,Books,5/17/2023,TnG,0.0
557,60,Male,Putrajaya,Student,Silver,8,6152.0,Electronics,8/7/2023,Credit Card,0.0
558,47,Female,Kedah,Dentistry,Gold,4,5273.0,Books,8/6/2023,Credit Card,0.0
563,28,Male,Johor,Writing,Platinum,5,3823.0,Home,8/19/2023,Credit Card,0.0
565,58,Male,Kelantan,Business Analysis,Bronze,2,2395.0,Clothing,4/21/2023,Cash,0.0
569,23,Male,Sarawak,Student,Gold,1,595.0,Books,8/2/2023,TnG,1.0
572,53,Female,Sarawak,Human Resources,Platinum,13,3926.0,Clothing,5/8/2023,Credit Card,0.0
575,64,Male,Negeri Sembilan,Event Planning,Bronze,2,2058.0,Books,3/11/2023,TnG,0.0
576,52,Male,Perlis,Student,Gold,3,3368.0,Home,4/11/2023,Cash,0.0
577,63,Male,Negeri Sembilan,Construction,Gold,6,6201.0,Clothing,7/8/2023,Credit Card,1.0
583,56,Male,Penang,Fitness,Platinum,3,1445.0,Home,5/18/2023,TnG,0.0
588,47,Male,Penang,Dentistry,Bronze,2,559.0,Electronics,5/22/2023,Cash,0.0
589,69,Female,Perak,Plumbing,Platinum,5,7467.0,Books,7/24/2023,Credit Card,0.0
591,64,Male,Malacca,Real Estate,Silver,3,3022.0,Books,7/15/2023,TnG,0.0
594,28,Male,Sarawak,Event Planning,Gold,5,7590.0,Electronics,2/28/2023,Credit Card,0.0
595,52,Male,Johor,Arts,Platinum,9,6016.0,Books,8/2/2023,Credit Card,0.0
605,59,Male,Kedah,Engineering,Bronze,1,1117.0,Home,6/12/2023,TnG,0.0
608,36,Male,Perak,Student,Gold,5,3023.0,Clothing,3/31/2023,Cash,0.0
609,49,Male,Putrajaya,Finance,Bronze,5,1373.0,Clothing,8/22/2023,Credit Card,1.0
611,60,Female,Negeri Sembilan,Design,Bronze,5,4354.0,Home,2/4/2023,Credit Card,0.0
615,44,Female,Perlis,Engineering,Gold,3,4563.0,Books,6/18/2023,Credit Card,1.0
618,29,Male,Perak,Education,Bronze,1,1206.0,Clothing,2/3/2023,Credit Card,0.0
620,63,Female,Kelantan,Plumbing,Gold,4,3549.0,Clothing,2/18/2023,Credit Card,1.0
622,53,Female,Terengganu,Dentistry,Bronze,1,4304.0,Electronics,3/8/2023,Credit Card,0.0
623,23,Male,Terengganu,Fitness,Bronze,1,1757.0,Home,8/8/2023,Credit Card,0.0
630,57,Male,Pahang,Pharmacy,Silver,3,6571.0,Electronics,8/6/2023,Credit Card,0.0
632,30,Male,Sabah,Law Enforcement,Silver,3,4226.0,Clothing,7/27/2023,Credit Card,0.0
